bmb_file.bmb01,bmb_file.bmb02,bmb_file.bmb03,bmb_file.bmb04,bmb_file.bmb05,bmb_file.bmb06,bmb_file.bmb07,bmb_file.bmb08,bmb_file.bmb09,bmb_file.bmb10,bmb_file.bmb10_fac,bmb_file.bmb10_fac2,bmb_file.bmb11,bmb_file.bmb13,bmb_file.bmb14,bmb_file.bmb15,bmb_file.bmb16,bmb_file.bmb17,bmb_file.bmb18,bmb_file.bmb19,bmb_file.bmb20,bmb_file.bmb21,bmb_file.bmb22,bmb_file.bmb23,bmb_file.bmb24,bmb_file.bmb25,bmb_file.bmb26,bmb_file.bmb27,bmb_file.bmb28,bmb_file.bmbmodu,bmb_file.bmbdate,bmb_file.bmbcomm,bmb_file.bmb29,bmb_file.bmb30,bmb_file.bmb31,bmb_file.bmb33,bmb_file.bmbud01,bmb_file.bmbud02,bmb_file.bmbud03,bmb_file.bmbud04,bmb_file.bmbud05,bmb_file.bmbud06,bmb_file.bmbud07,bmb_file.bmbud08,bmb_file.bmbud09,bmb_file.bmbud10,bmb_file.bmbud11,bmb_file.bmbud12,bmb_file.bmbud13,bmb_file.bmbud14,bmb_file.bmbud15,bmb_file.bmb081,bmb_file.bmb082,bmb_file.bmb36,bmb_file.bmb37,ima02,,,,,,,0.40%,
25MX12A06R1X,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,25MX12A06R1XFLBNF-15,,,,,,,
25MX12A06R1X,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,25MX12A06R1XFLB-RPF34,,,,,,,
25MX12A06R1X,,0002-100449,,,0.897,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,25MX12A06R1XFLBPD-14,25MX12A06R1XFA,0,25MX12A06R1XSEMEN,299,299,0.30%,0.897
25MX12A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,25MX12A06XXXFA,,,,,,,
25MX12A06XXX,,0000-100011,,,296,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,25MX12A06XXXSEMEN,,,,,,,
25MX12A06XXX,,0000-100030,,,188,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,25MX12A06XXXWATER,,,,,,,
25MX12A06XXX,,0000-100090,,,315,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,25MX12A06XXXAGG1,,,,,,,
25MX12A06XXX,,0000-100091,,,723,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,25MX12A06XXXAGG2,,,,,,,
25MX12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,25MX12A06XXXAGG3,,,,,,,
25MX12A06XXX,,0000-100094,,,607,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,25MX12A06XXXSAND,,,,,,,
25MX12A06XXX,,0000-100093,,,152,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,25MX12A06XXXSTONE DUST,,,,,,,
25MX12A06XXX,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,25MX12A06XXXFLBNF-15,,,,,,,
25MX12A06XXX,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,25MX12A06XXXFLB-RPF34,,,,,,,
25MX12A06XXX,,0002-100449,,,0.888,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,25MX12A06XXXFLBPD-14,25MX12A06XXXFA,0,25MX12A06XXXSEMEN,296,296,0.30%,0.888
25MX12C06R1X,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,25MX12C06R1XFA,,,,,,,
25MX12C06R1X,,0000-100011,,,299,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,25MX12C06R1XSEMEN,,,,,,,
25MX12C06R1X,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,25MX12C06R1XWATER,,,,,,,
25MX12C06R1X,,0000-100090,,,791,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,25MX12C06R1XAGG1,,,,,,,
25MX12C06R1X,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,25MX12C06R1XAGG2,,,,,,,
25MX12C06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,25MX12C06R1XAGG3,,,,,,,
25MX12C06R1X,,0000-100094,,,799,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,25MX12C06R1XSAND,,,,,,,
25MX12C06R1X,,0000-100093,,,200,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,25MX12C06R1XSTONE DUST,,,,,,,
25MX12C06R1X,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,25MX12C06R1XFLBNF-15,,,,,,,
25MX12C06R1X,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,25MX12C06R1XFLB-RPF34,,,,,,,
25MX12C06R1X,,0002-100449,,,0.897,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,25MX12C06R1XFLBPD-14,25MX12C06R1XFA,0,25MX12C06R1XSEMEN,299,299,0.30%,0.897
25MX12C06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,25MX12C06XXXFA,,,,,,,
25MX12C06XXX,,0000-100011,,,296,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,25MX12C06XXXSEMEN,,,,,,,
25MX12C06XXX,,0000-100030,,,188,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,25MX12C06XXXWATER,,,,,,,
25MX12C06XXX,,0000-100090,,,791,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,25MX12C06XXXAGG1,,,,,,,
25MX12C06XXX,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,25MX12C06XXXAGG2,,,,,,,
25MX12C06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,25MX12C06XXXAGG3,,,,,,,
25MX12C06XXX,,0000-100094,,,807,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,25MX12C06XXXSAND,,,,,,,
25MX12C06XXX,,0000-100093,,,202,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,25MX12C06XXXSTONE DUST,,,,,,,
25MX12C06XXX,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,25MX12C06XXXFLBNF-15,,,,,,,
25MX12C06XXX,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,25MX12C06XXXFLB-RPF34,,,,,,,
25MX12C06XXX,,0002-100449,,,0.888,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,25MX12C06XXXFLBPD-14,25MX12C06XXXFA,0,25MX12C06XXXSEMEN,296,296,0.30%,0.888
25MX14A06GAP,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,25MX14A06GAPFA,,,,,,,
25MX14A06GAP,,0000-100011,,,312,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,25MX14A06GAPSEMEN,,,,,,,
25MX14A06GAP,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,25MX14A06GAPWATER,,,,,,,
25MX14A06GAP,,0000-100090,,,315,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,25MX14A06GAPAGG1,,,,,,,
25MX14A06GAP,,0000-100091,,,723,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,25MX14A06GAPAGG2,,,,,,,
25MX14A06GAP,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,25MX14A06GAPAGG3,,,,,,,
25MX14A06GAP,,0000-100094,,,591,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,25MX14A06GAPSAND,,,,,,,
25MX14A06GAP,,0000-100093,,,148,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,25MX14A06GAPSTONE DUST,,,,,,,
25MX14A06GAP,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,25MX14A06GAPFLBNF-15,,,,,,,
25MX14A06GAP,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,25MX14A06GAPFLB-RPF34,,,,,,,
25MX14A06GAP,,0002-100449,,,0.936,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,25MX14A06GAPFLBPD-14,25MX14A06GAPFA,0,25MX14A06GAPSEMEN,312,312,0.30%,0.936
25MX14A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,25MX14A06XXXFA,,,,,,,
25MX14A06XXX,,0000-100011,,,299,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,25MX14A06XXXSEMEN,,,,,,,
25MX14A06XXX,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,25MX14A06XXXWATER,,,,,,,
25MX14A06XXX,,0000-100090,,,315,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,25MX14A06XXXAGG1,,,,,,,
25MX14A06XXX,,0000-100091,,,723,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,25MX14A06XXXAGG2,,,,,,,
25MX14A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,25MX14A06XXXAGG3,,,,,,,
25MX14A06XXX,,0000-100094,,,600,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,25MX14A06XXXSAND,,,,,,,
25MX14A06XXX,,0000-100093,,,150,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,25MX14A06XXXSTONE DUST,,,,,,,
25MX14A06XXX,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,25MX14A06XXXFLBNF-15,,,,,,,
25MX14A06XXX,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,25MX14A06XXXFLB-RPF34,,,,,,,
25MX14A06XXX,,0002-100449,,,0.897,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,25MX14A06XXXFLBPD-14,25MX14A06XXXFA,0,25MX14A06XXXSEMEN,299,299,0.30%,0.897
25MX14C06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,25MX14C06XXXFA,,,,,,,
25MX14C06XXX,,0000-100011,,,299,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,25MX14C06XXXSEMEN,,,,,,,
25MX14C06XXX,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,25MX14C06XXXWATER,,,,,,,
25MX14C06XXX,,0000-100090,,,791,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,25MX14C06XXXAGG1,,,,,,,
25MX14C06XXX,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,25MX14C06XXXAGG2,,,,,,,
25MX14C06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,25MX14C06XXXAGG3,,,,,,,
25MX14C06XXX,,0000-100094,,,799,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,25MX14C06XXXSAND,,,,,,,
25MX14C06XXX,,0000-100093,,,200,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,25MX14C06XXXSTONE DUST,,,,,,,
25MX14C06XXX,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,25MX14C06XXXFLBNF-15,,,,,,,
25MX14C06XXX,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,25MX14C06XXXFLB-RPF34,,,,,,,
25MX14C06XXX,,0002-100449,,,0.897,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,25MX14C06XXXFLBPD-14,25MX14C06XXXFA,0,25MX14C06XXXSEMEN,299,299,0.30%,0.897
25MX16A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,25MX16A06XXXFA,,,,,,,
25MX16A06XXX,,0000-100011,,,303,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,25MX16A06XXXSEMEN,,,,,,,
25MX16A06XXX,,0000-100030,,,192,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,25MX16A06XXXWATER,,,,,,,
25MX16A06XXX,,0000-100090,,,315,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,25MX16A06XXXAGG1,,,,,,,
25MX16A06XXX,,0000-100091,,,723,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,25MX16A06XXXAGG2,,,,,,,
25MX16A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,25MX16A06XXXAGG3,,,,,,,
25MX16A06XXX,,0000-100094,,,593,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,25MX16A06XXXSAND,,,,,,,
25MX16A06XXX,,0000-100093,,,148,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,25MX16A06XXXSTONE DUST,,,,,,,
25MX16A06XXX,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,25MX16A06XXXFLBNF-15,,,,,,,
25MX16A06XXX,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,25MX16A06XXXFLB-RPF34,,,,,,,
25MX16A06XXX,,0002-100449,,,0.909,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,25MX16A06XXXFLBPD-14,25MX16A06XXXFA,0,25MX16A06XXXSEMEN,303,303,0.30%,0.909
25MX16C06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,25MX16C06XXXFA,,,,,,,
25MX16C06XXX,,0000-100011,,,303,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,25MX16C06XXXSEMEN,,,,,,,
25MX16C06XXX,,0000-100030,,,192,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,25MX16C06XXXWATER,,,,,,,
25MX16C06XXX,,0000-100090,,,791,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,25MX16C06XXXAGG1,,,,,,,
25MX16C06XXX,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,25MX16C06XXXAGG2,,,,,,,
25MX16C06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,25MX16C06XXXAGG3,,,,,,,
25MX16C06XXX,,0000-100094,,,793,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,25MX16C06XXXSAND,,,,,,,
25MX16C06XXX,,0000-100093,,,198,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,25MX16C06XXXSTONE DUST,,,,,,,
25MX16C06XXX,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,25MX16C06XXXFLBNF-15,,,,,,,
25MX16C06XXX,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,25MX16C06XXXFLB-RPF34,,,,,,,
25MX16C06XXX,,0002-100449,,,0.909,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,25MX16C06XXXFLBPD-14,25MX16C06XXXFA,0,25MX16C06XXXSEMEN,303,303,0.30%,0.909
25PX08A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,25PX08A06XXXFA,,,,,,,
25PX08A06XXX,,0000-100011,,,254,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,25PX08A06XXXSEMEN,,,,,,,
25PX08A06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,25PX08A06XXXWATER,,,,,,,
25PX08A06XXX,,0000-100090,,,315,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,25PX08A06XXXAGG1,,,,,,,
25PX08A06XXX,,0000-100091,,,723,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,25PX08A06XXXAGG2,,,,,,,
25PX08A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,25PX08A06XXXAGG3,,,,,,,
25PX08A06XXX,,0000-100094,,,648,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,25PX08A06XXXSAND,,,,,,,
25PX08A06XXX,,0000-100093,,,162,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,25PX08A06XXXSTONE DUST,,,,,,,
25PX08A06XXX,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,25PX08A06XXXFLBNF-15,,,,,,,
25PX08A06XXX,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,25PX08A06XXXFLB-RPF34,,,,,,,
25PX08A06XXX,,0002-100449,,,0.762,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,25PX08A06XXXFLBPD-14,25PX08A06XXXFA,0,25PX08A06XXXSEMEN,254,254,0.30%,0.762
25PX08C06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,25PX08C06XXXFA,,,,,,,
25PX08C06XXX,,0000-100011,,,254,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,25PX08C06XXXSEMEN,,,,,,,
25PX08C06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,25PX08C06XXXWATER,,,,,,,
25PX08C06XXX,,0000-100090,,,791,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,25PX08C06XXXAGG1,,,,,,,
25PX08C06XXX,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,25PX08C06XXXAGG2,,,,,,,
25PX08C06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,25PX08C06XXXAGG3,,,,,,,
25PX08C06XXX,,0000-100094,,,848,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,25PX08C06XXXSAND,,,,,,,
25PX08C06XXX,,0000-100093,,,212,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,25PX08C06XXXSTONE DUST,,,,,,,
25PX08C06XXX,,0002-100440,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,25PX08C06XXXFLBNF-15,,,,,,,
25PX08C06XXX,,0002-100442,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,25PX08C06XXXFLB-RPF34,,,,,,,
25PX08C06XXX,,0002-100449,,,0.762,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,25PX08C06XXXFLBPD-14,25PX08C06XXXFA,0,25PX08C06XXXSEMEN,254,254,0.30%,0.762
25PX10A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,25PX10A06XXXFA,,,,,,,
25PX10A06XXX,,0000-100011,,,259,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,25PX10A06XXXSEMEN,,,,,,,
25PX10A06XXX,,0000-100030,,,185,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,25PX10A06XXXWATER,,,,,,,
